text,text_en,cmp_code,eu_code,annotations
Kriminalität verlagert sich zunehmend in den digitalen Raum - die Polizei muss hier technisch mithalten können.,Crime is increasingly shifting to the digital space - the police must be able to keep up with the technology.,605.1,,23. 4.8
"Um Kriminalität vorzubeugen, wollen wir Kriminalitätsentwicklungen im Blick behalten und wissenschaftliche Expertise stärker einbeziehen.","In order to prevent crime, we want to keep an eye on crime trends and make greater use of scientific expertise.",605.1,,24. 4.9
"Den periodischen Sicherheitsbericht, der diese Arbeit bündelt, wollen wir daher gesetzlich verankern.","We therefore want to enshrine the periodic security report, which bundles this work, in law.",605.1,,25. 5.1
"Mit wissenschaftlich fundierten Erfassungssystemen und Datenbanken werden präzise Lagebilder und Beurteilungen ermöglicht,","Scientifically sound recording systems and databases enable precise situation reports and assessments,",605.1,,26. 5.2
eine gute Ermittlungsarbeit befördert,promote good investigative work,605.1,,27. 5.3
und die Grundlage für angemessene und rechtssichere polizeiliche Maßnahmen gelegt.,and lay the foundation for appropriate and legally compliant police measures.,605.1,,28. 5.4
Daher wirken wir auf die Verbesserung polizeilicher Datenbanken im polizeilichen Informationsverbund hin.,We are therefore working to improve police databases in the police information network.,605.1,,29. 5.5
"Wir reformieren die Polizeistatistik, um Hasskriminalität besser zu erfassen.",We are reforming police statistics in order to better record hate crime.,605.1,,30. 5.6
"Wir haben dafür gesorgt, dass es für Extremist*innen in Zukunft schwieriger wird, legal in den Besitz von Waffen zu kommen.",We have ensured that it will be more difficult for extremists to legally obtain weapons in future.,605.1,,31. 5.7
"Wer den Sicherheitsbehörden als Verfassungsfeind*in bekannt ist, darf keine Waffen besitzen.",Anyone known to the security authorities as an enemy of the constitution will not be allowed to own weapons.,605.1,,32. 5.8
Die Anzahl an legalen und illegalen Schusswaffen hat in den vergangenen Jahren zugenommen.,The number of legal and illegal firearms has increased in recent years.,605.1,,33. 5.9
"Noch immer werden zu viele Gewalttaten mit Schusswaffen begangen, gerade im häuslichen Bereich.","Too many acts of violence are still committed with firearms, especially in the home.",605.1,,34. 6.1
"Jeder Mensch, der durch eine Schusswaffe stirbt, ist einer zu viel.",Every person who dies from a firearm is one too many.,605.1,,35. 6.2
Daher werden wir die Verfügbarkeit von tödlichen Schusswaffen und anderen gefährlichen Waffen wie SRS-Waffen weiter einschränken und hierfür das Waffenrecht verschärfen.,We will therefore further restrict the availability of lethal firearms and other dangerous weapons such as SRS weapons and tighten gun laws to this end.,605.1,,36. 6.3
Schreckschusswaffen sollen nur noch mit kleinem Waffenschein erworben werden dürfen.,Alarm weapons should only be allowed to be purchased with a small firearms license.,605.1,,37. 6.4
Für eine konsequente Durchsetzung des Waffenrechts wollen wir die Zusammenarbeit der Sicherheits- und Aufsichtsbehörden stärken.,We want to strengthen cooperation between the security and supervisory authorities to ensure consistent enforcement of weapons legislation.,605.1,,38. 6.5
Gegen den illegalen Waffenhandel gehen wir entschieden vor.,We will take decisive action against the illegal arms trade.,605.1,,39. 6.6
"Polizeiarbeit beruht auf Vertrauen und ist Voraussetzung dafür, dass die Polizei ihren komplexen Aufgaben nachkommen kann.",Police work is based on trust and is a prerequisite for the police to be able to carry out their complex tasks.,605.1,,40. 6.7
"Mit dem Polizeibeauftragten des Bundes haben wir eine Anlaufstelle für Polizist*innen und Bürgerinnen geschaffen, die wir stärken und weiterentwickeln wollen.","With the Federal Police Commissioner, we have created a contact point for police officers and citizens that we want to strengthen and develop further.",605.1,,41. 7.1
Dadurch verbessern wir auch die Arbeitsbedingungen für Polizist*innen.,This will also improve working conditions for police officers.,605.1,,42. 7.2
Als ausführendes Organ des staatlichen Gewaltmonopols hat die Polizei zudem eine besondere Verantwortung.,"As the executive organ of the state monopoly on the use of force, the police also have a special responsibility.",605.1,,43. 7.3
"Mit einem Ticketsystem für Kontrollen, das die Gründe für Kontrollen darlegt, wollen wir polizeiliches Handeln transparenter machen.",We want to make police actions more transparent with a ticket system for checks that explains the reasons for checks.,202.1,,44. 7.4
"Dabei wollen wir polizeiliche Kontrollbefugnisse so ausgestalten, dass diese rechtssicher angewandt werden können.","At the same time, we want to structure police powers of control in such a way that they can be applied with legal certainty.",605.1,,45. 7.5
Zudem führen wir für die Bundespolizei eine anonymisierte Kennzeichnungspflicht ein.,We are also introducing an anonymized identification requirement for the federal police.,202.1,,46. 7.6
In der Aus- und Fortbildung wollen wir für Diversität sensibilisieren,We want to raise awareness of diversity in basic and advanced training,503,,47. 8.1
und eine gute Fehlerkultur entwickeln.,and develop a good error culture.,202.1,,48. 8.2
Polizeiliches Handeln und Einstellungsmuster sind in Deutschland vergleichsweise wenig erforscht.,There is comparatively little research into police actions and attitudes in Germany.,202.1,,49. 8.3
Deshalb wollen wir die Polizei stärker für wissenschaftliche Forschung öffnen.,We therefore want to open up the police more to scientific research.,202.1,,50. 8.4
Den Umgang mit psychischen Ausnahmesituationen wollen wir stärker in den Fokus nehmen,We want to focus more on dealing with exceptional psychological situations,504,,1. 1.1  
und die psychosoziale Notfallversorgung von Einsatzkräften und Betroffenen verbessern.,and improve psychosocial emergency care for emergency services and those affected.,504,,2. 1.1  
"Wenn die Sicherheitsbehörden in Europa zusammenarbeiten, schaffen sie mehr Sicherheit für die Menschen in einem zusammenwachsenden Europa.","When the security authorities in Europe work together, they create more security for people in a Europe that is growing together.",605.1,,3. 1.2  
Hierfür bauen wir die gemeinsamen Zentren der Polizei in den Grenzregionen aus.,"To this end, we are expanding the joint police centers in border regions.",605.1,,4. 1.2  
Das Europäische Polizeiamt Europol wollen wir zu einem Europäischen Kriminalamt weiterentwickeln,We want to develop the European Police Office Europol into a European Criminal Police Office,108,,5. 1.3  
und mit eigenen operativen Möglichkeiten ausstatten.,and equip it with its own operational capabilities.,605.1,,6. 1.4  
Für einen verstärkten Einsatz gegen Organisierte Kriminalität,For increased action against organized crime,H,,7. 2.1  
Der Kampf gegen die Organisierte Kriminalität ist für uns ein Schwerpunkt.,The fight against organized crime is a priority for us.,605.1,,8. 2.2  
Kriminelle Gruppen bedrohen Menschen mit Gewalt und verursachen in Deutschland wirtschaftliche Schäden in Milliardenhöhe.,Criminal groups threaten people with violence and cause billions in economic damage in Germany.,605.1,,9. 2.3  
Ihre Auswirkungen sind weltweit zu spüren und zersetzen auch durch Gewalt und Korruption ganze Staaten.,Their effects can be felt worldwide and also disrupt entire countries through violence and corruption.,605.1,,10. 3.1  
Eine wesentliche Triebfeder für die Organisierte Kriminalität sind der illegale Drogenhandel sowie der Menschenhandel und die Zwangsprostitution.,"Illegal drug trafficking, human trafficking and forced prostitution are key drivers of organized crime.",605.1,,11. 3.2  
"Der Schaden für die Gesellschaft ist enorm, wenn kriminelle Gruppierungen legale Wirtschaftsbereiche wie zum Beispiel die Bauwirtschaft oder den Immobilienhandel unterwandern und so Preise in die Höhe getrieben werden.","The damage to society is enormous when criminal groups infiltrate legal economic sectors such as the construction industry or the real estate trade, driving up prices.",605.1,,12. 3.3  
"Um dem entgegenzutreten, stärken wir die zuständigen kriminalpolizeilichen Bereiche des BKA, der Bundespolizei sowie des Zolls.","To counter this, we are strengthening the relevant criminal investigation departments of the Federal Criminal Police Office, the Federal Police and customs.",605.1,,13. 4.1  
Wir verbessern die Zusammenarbeit und den Informationsaustausch der Sicherheitsbehörden von Bund und Ländern mit der Einrichtung eines Gemeinsamen Zentrums Organisierte Kriminalität auf gesetzlicher Grundlage.,We are improving cooperation and the exchange of information between the federal and state security authorities by establishing a Joint Center for Organized Crime on a statutory basis.,605.1,,14. 4.2  
"Wir wollen, dass die Sicherheitsbehörden so aufgestellt werden, dass sie einen stärkeren Fokus auf Strukturermittlungsverfahren legen können.",We want the security authorities to be set up in such a way that they can place a stronger focus on structural investigation procedures.,605.1,,15. 5.1  
Die wissenschaftliche Forschung im Bereich der Organisierten Kriminalität wollen wir stärken.,We want to strengthen scientific research in the field of organized crime.,605.1,,16. 5.2
"Auch internationale Kooperationen werden wir stärken, zum Beispiel durch gemeinsame Ermittlungen oder den Einsatz von Kontaktbeamt*innen in anderen Staaten.","We will also strengthen international cooperation, for example through joint investigations or the deployment of contact officers in other countries.",605.1,,1. 1.1  
Die Kompetenzen der EUStA wollen wir auf die grenzüberschreitende Bekämpfung der Organisierten Kriminalität ausweiten.,We want to expand the competencies of the EPPO to include the cross-border fight against organized crime.,605.1,,2. 1.2  
"Wir wollen, dass Organisierte Kriminalität härter bestraft wird.",We want organized crime to be punished more severely.,605.1,,3. 1.2  
"Deswegen wollen wir den Straftatbestand der kriminellen Vereinigung weiterentwickeln, damit er ein scharfes und zielgenaues Instrument wird.",That is why we want to further develop the criminal offense of criminal association so that it becomes a sharp and precisely targeted instrument.,605.1,,4. 1.3  
Ein nachhaltiges Vorgehen gegen kriminelle Aktivitäten kann nur in Zusammenarbeit mit der Zivilgesellschaft und durch eine stärkere politische Befassung gelingen und muss auf Prävention und Aufklärung setzen.,Sustainable action against criminal activities can only succeed in cooperation with civil society and through greater political involvement and must focus on prevention and education.,605.1,,5. 1.3  
Deshalb setzen wir uns für den Aufbau einer unabhängigen zivilgesellschaftlichen Beobachtungsstelle für Organisierte Kriminalität ein.,We therefore advocate the establishment of an independent civil society observatory for organized crime.,605.1,,6. 1.1  
Für eine klare Kante gegen Geldwäsche und organisierten Steuerbetrug,For a clear stance against money laundering and organized tax fraud,H,,7. 1.1  
Deutschland wird häufig als Geldwäscheparadies bezeichnet.,Germany is often referred to as a money laundering paradise.,605.1,,8. 1.1  
Rund 100 Milliarden Euro aus schweren Straftaten werden jährlich in Deutschland „gewaschen“.,"Around 100 billion euros from serious crimes are ""laundered"" in Germany every year.",605.1,,9. 1.1  
"Dem stellen wir uns entgegen: mit klaren Regeln und schlagkräftig aufgestellten Behörden wie dem Bundesamt für die Bekämpfung der Finanzkriminalität, das wir zu einer Finanzpolizei ausbauen.","We are countering this with clear rules and powerful authorities such as the Federal Office for Combating Financial Crime, which we are expanding into a financial police force.",605.1,,10. 1.3  
Dieses soll jährlich über seine Ermittlungserfolge berichten.,It should report annually on the success of its investigations.,605.1,,11. 1.3  
"Wir müssen die Kriminellen dort treffen, wo es ihnen weh tut - beim Geld.",We have to hit the criminals where it hurts them - with their money.,605.1,,12. 1.1  
"Deswegen müssen wir es einfacher machen, Vermögen einzuziehen, das durch kriminelle Machenschaften erlangt wurde.",That's why we need to make it easier to confiscate assets that have been obtained through criminal activities.,605.1,,13. 1.1  
Dafür wollen wir auch die Vermögensabschöpfung stärker nutzbar machen.,"To this end, we also want to make greater use of asset recovery.",605.1,,14. 2.1  
Die Einführung der administrativen Vermögensermittlung wollen wir prüfen.,We want to examine the introduction of administrative asset tracing.,605.1,,15. 2.1  
Das EU-Geldwäschepaket wollen wir zügig und ambitioniert umsetzen und dabei auch die Forderungen des Europäischen Parlaments berücksichtigen.,"We want to implement the EU money laundering package swiftly and ambitiously, taking into account the demands of the European Parliament.",605.1,,16. 2.2  
Mit einer bundesweiten Servicestelle wollen wir die Expertise über den Missbrauch von Kryptowährungen bündeln und für die Länder nutzbar machen.,"With a nationwide service center, we want to pool expertise on the misuse of cryptocurrencies and make it available to the federal states.",605.1,,17. 2.3  
"Wir wollen es Kriminellen erschweren, ihr Geld mithilfe komplizierter Unternehmensstrukturen zu verstecken.",We want to make it more difficult for criminals to hide their money with the help of complicated corporate structures.,605.1,,18. 2.3  
Deswegen entwickeln wir das Transparenzregister für Unternehmen weiter und stärken die internationale Zusammenarbeit der Aufsichts- und Strafverfolgungsbehörden.,That is why we are further developing the transparency register for companies and strengthening international cooperation between supervisory and law enforcement authorities.,605.1,,19. 2.1  
Steuerhinterziehung und Manipulationen im Finanzmarkt kosten unsere Volkswirtschaft Milliardenbeträge.,Tax evasion and manipulation in the financial market cost our economy billions.,605.1,,20. 2.1
"Wir werden Maßnahmen ergreifen, damit Betrugsfälle wie Cum-Ex und Cum-Cum oder organisierte Steuerkarusselle der Vergangenheit angehören.",We will take measures to ensure that cases of fraud such as cum-ex and cum-cum or organized tax carousels are a thing of the past.,605.1,,1. 1.1  
Dafür stärken wir die Finanzaufsicht und gewährleisten zuverlässige Prüfungen.,"To this end, we are strengthening financial supervision and ensuring reliable audits.",605.1,,2. 2.1  
Die Kapazitäten und Kompetenzen der Bundesebene zur Verfolgung schwerer Finanz- und Steuerkriminalität wollen wir deutlich steigern.,We want to significantly increase the capacities and competencies of the federal level to prosecute serious financial and tax crime.,605.1,,3. 2.1  
"Dazu werden wir die Behörden so ausstatten, dass frühzeitige Ermittlungen sichergestellt werden können und somit eine Verjährung von Steuerstraftaten verhindert wird.","To this end, we will equip the authorities to ensure that investigations can be carried out at an early stage, thus preventing tax crimes from becoming time-barred.",605.1,,4. 2.1  
Mehr Transparenz zu Unternehmenssteuern und - oft verschachtelten und verschleierten - Eigentumsverhältnissen und bessere Kapazitäten im Steuervollzug helfen dabei.,More transparency on corporate taxes and - often convoluted and disguised - ownership structures and better capacities in tax enforcement will help.,605.1,,5. 2.2  
Wir wollen die Heraufstufung von bestimmten Fällen besonders schwerer Steuerhinterziehung zu einem Verbrechen prüfen.,We want to examine the upgrading of certain cases of particularly serious tax evasion to a crime.,605.1,,6. 2.2  
Für ein entschiedenes Vorgehen gegen Extremismus und Terror,For decisive action against extremism and terrorism,H,,7. 3.1  
"Menschenverachtende und verfassungsfeindliche Ideologien - egal ob politisch oder religiös motiviert - säen Hass,","Inhuman and anti-constitutional ideologies - whether politically or religiously motivated - sow hatred,",606.1,,8. 1.2  
spalten unsere Gesellschaft,divide our society,606.1,,9. 1.2  
und sind der Wegbereiter für Gewalt und Terror.,and pave the way for violence and terror.,605.1,,10. 1.2  
"Weil sich die Erscheinungsformen stetig wandeln und durch Radikalisierung im digitalen Raum komplexer werden, müssen wir ihnen aufmerksam und energisch entgegentreten und Instrumente entsprechend anpassen.","Because the manifestations are constantly changing and becoming more complex due to radicalization in the digital space, we must counter them vigilantly and energetically and adapt our instruments accordingly.",202.1,,11. 1.2  
Gerade junge Leute radikalisieren sich heute vermehrt im digitalen Raum.,Young people in particular are increasingly radicalizing themselves in the digital space.,202.1,,12. 1.1  
"Es braucht passgenaue Medienbildung für unterschiedliche Zielgruppen, um der Radikalisierung in allen Teilen der Gesellschaft entgegenzuwirken.",Tailored media education is needed for different target groups in order to counteract radicalization in all parts of society.,202.1,,13. 3.1  
Die größte Gefahr für unsere Demokratie geht weiterhin vom Rechtsextremismus aus.,The greatest threat to our democracy continues to come from right-wing extremism.,202.1,,14. 3.1  
Diese Einschätzung wird auch vom Bundesamt für Verfassungsschutz (BfV) geteilt.,This assessment is also shared by the Federal Office for the Protection of the Constitution (BfV).,202.1,,15. 3.2  
Ausdruck hiervon ist auch ein Höchststand an festgestellten rechtsextremen Straftaten.,This is also reflected in the high number of right-wing extremist crimes recorded.,605.1,,16. 3.2  
Hinzu kommt die weiterhin sehr konkrete und ernste Bedrohungslage durch den Islamismus.,"In addition, Islamism continues to pose a very real and serious threat.",605.1,,17. 3.3  
Die wehrhafte Demokratie muss den aktuellen Bedrohungen für die freiheitlich demokratische Grundordnung konsequent entgegentreten.,A defensive democracy must consistently counter the current threats to the free democratic basic order.,202.1,,18. 1.1  
"Mit frühzeitiger Prävention verhindern wir, dass sich Menschen radikalisieren.",Early prevention prevents people from becoming radicalized.,202.1,,19. 1.1  
"Wir brauchen Programme wie „Demokratie leben!“, die über Rechtsextremismus und Islamismus im analogen und digitalen Raum aufklären.","We need programs such as ""Demokratie leben!"" (Live Democracy!), which educate people about right-wing extremism and Islamism in the analogue and digital space.",202.1,,20. 1.1  
Wir brauchen Angebote für Opfer von rechter und rassistischer Gewalt.,We need services for victims of right-wing and racist violence.,504,,21. 1.1  
Wir brauchen Angebote für Aussteigerinnen aus den extremistischen Szenen oder Deradikalisierungsprogramme für den Justizvollzug.,We need services for women who have dropped out of extremist scenes or deradicalization programmes for the prison system.,202.1,,22. 1.1  
Diese Arbeit wollen wir finanziell stärken und dauerhaft mit einem Demokratiefördergesetz gesetzlich absichern.,We want to strengthen this work financially and secure it permanently with a law to promote democracy.,202.1,,23. 1.1  
"Extremistische Netzwerke müssen von den Sicherheitsbehörden frühzeitig erkannt, intensiv beobachtet und Vereinsverbote konsequent ausgesprochen werden.","Extremist networks must be identified by the security authorities at an early stage, monitored closely and associations banned consistently.",605.1,,24. 1.2  
"Der Staat muss sicherstellen, dass Verfassungsfeindinnen keine öffentlichen Ämter bekleiden",The state must ensure that enemies of the constitution do not hold public office,202.1,,25. 1.1  
und weder in der öffentlichen Verwaltung Verantwortung tragen noch in Sicherheitsbehörden oder Bundeswehr tätig sind.,and are neither responsible in public administration nor active in security agencies or the armed forces.,202.1,,26. 1.1  
Dafür braucht es rechtssichere Prüfverfahren.,This requires legally secure testing procedures.,202.1,,27. 1.1  
Verfassungsfeindinnen dürfen nicht an Waffen gelangen,Enemies of the constitution must not be allowed to obtain weapons,605.1,,28. 1.1  
und müssen konsequent entwaffnet werden.,and must be consistently disarmed.,605.1,,29. 1.1  
Hierfür nehmen wir insbesondere die rechtsextreme Szene in den Blick.,"To this end, we are focusing in particular on the right-wing extremist scene.",605.1,,30. 1.1  
"Wir treten dafür ein, dass eine Vorurteilsmotivation bei Straftaten konsequent berücksichtigt und hierfür geprüft wird, ob rechtliche Anpassungen notwendig sind.",We advocate that the motivation of prejudice in criminal offenses is consistently taken into account and that it is examined whether legal adjustments are necessary.,605.1,,31. 1.1  
Wir werden den neuen und komplexen Gefahren durch Investitionen in unsere Innere Sicherheit begegnen.,We will counter the new and complex threats by investing in our internal security.,605.1,,32. 1.1  
"Dafür werden wir die Sicherheitsbehörden im Kampf gegen den Terrorismus stärken und das BKA und den Verfassungsschutz dafür mit ausreichend Personal, Technik und verfassungskonformen Befugnissen ausstatten, damit sie Terrorist*innen ausfindig machen und Anschlagspläne frühzeitig aufdecken können.","To this end, we will strengthen the security authorities in the fight against terrorism and equip the Federal Criminal Police Office and the Office for the Protection of the Constitution with sufficient personnel, technology and constitutional powers so that they can track down terrorists and uncover attack plans at an early stage.",605.1,,33. 1.1  
"Wir ergreifen Maßnahmen, um es den Behörden zu ermöglichen, Finanzströme extremistischer Gruppierungen aufdecken und trockenlegen zu können.",We are taking measures to enable the authorities to uncover and dry up the financial flows of extremist groups.,605.1,,34. 1.1  
"Top-Gefährder*innen müssen länderübergreifend stets im Blick der Sicherheitsbehörden sein, lückenlos überwacht und - wo immer möglich - strafrechtlich verfolgt werden.","Top threats must always be in the sights of the security authorities across all countries, monitored seamlessly and - wherever possible - prosecuted.",605.1,,35. 1.1  
"Damit das gelingt, muss europaweit einheitlich klar sein, wen wir als Gefährderinnen in den Blick nehmen.","For this to succeed, it must be clear across Europe who we are looking at as a threat.",605.1,,36. 4.1  
Auf nationaler Ebene müssen alle zuständigen Behörden von Bund und Ländern engstens in den Gemeinsamen Zentren zur Terrorismusbekämpfung zusammenarbeiten - mit klar geregelten Verantwortlichkeiten und einer soliden gesetzlichen Basis.,"At a national level, all relevant federal and state authorities must work closely together in the Joint Counter-Terrorism Centers - with clearly defined responsibilities and a solid legal basis.",605.1,,37. 1.2  
"Es muss sichergestellt sein, dass Informationen die zuständigen Behörden frühzeitig erreichen.",It must be ensured that information reaches the relevant authorities at an early stage.,605.1,,38. 3.2  
"Wir werden prüfen, ob die Sicherheitsbehörden alle notwendigen Befugnisse haben, um Terrorismus effektiv und zielgerichtet zu bekämpfen.",We will examine whether the security authorities have all the necessary powers to combat terrorism effectively and in a targeted manner.,605.1,,39. 3.2  
Die Ergebnisse der Überwachungsgesamtrechnung werden wir analysieren und umsetzen.,We will analyze and implement the results of the overall surveillance report.,605.1,,40. 3.2  
Aktionismus stellen wir eine verantwortungsvolle Sicherheitspolitik entgegen.,We oppose actionism with a responsible security policy.,605.1,,41. 3.3
Die wissenschaftliche Untersuchung über Entwicklungen von Phänomenbereichen werden wir stärker in die Sicherheitspolitik einbeziehen.,We will incorporate scientific research into the development of phenomena more strongly into security policy.,605.1,,1. 1  
Deutschland wurde in den vergangenen Jahren durch viele furchtbare rechtsextreme und islamistische Terrorakte erschüttert.,Germany has been shaken by many terrible acts of right-wing extremist and Islamist terrorism in recent years.,605.1,,2. 2.1  
Im Umgang mit deren Opfern wurden viele Fehler gemacht.,Many mistakes have been made in dealing with their victims.,504,,3. 2.2  
Daher wollen wir die Unterstützung für die Opfer von Terrorismus und deren Angehörige vom Staat weiter stärken und finanziell absichern.,We therefore want the state to further strengthen and financially secure support for victims of terrorism and their families.,504,,4. 3.1  
"Damit sie eine zuverlässige Anlaufstelle haben, haben wir das Amt des Opferbeauftragten geschaffen.","To ensure that they have a reliable point of contact, we have created the office of the Victims' Commissioner.",504,,5. 3.2  
Wir wollen die Aufarbeitung von Terroranschlägen fortführen und der Opfer angemessen gedenken.,We want to continue dealing with terrorist attacks and commemorate the victims appropriately.,605.1,,6. 3.3  
Für einen krisenfesten Bevölkerungsschutz,For crisis-proof civil protection,H,,7. 3.4  
"Extremwetterereignisse oder Katastrophen: Außerordentliche Ereignisse können das Leben Tausender Menschen im Handumdrehen auf den Kopf stellen, Existenzen vernichten und enorme Umweltschäden verursachen.","Extreme weather events or disasters: Extraordinary events can turn the lives of thousands of people upside down in the blink of an eye, destroy livelihoods and cause enormous environmental damage.",411,,8. 3.5  
"Durch die Klimakrise werden Stürme, Überschwemmungen oder Dürreperioden weiter zunehmen.","Due to the climate crisis, storms, floods and droughts will continue to increase.",501,,9. 4.1  
"Ein leistungsfähiger Bevölkerungsschutz und eine gute Krisenprävention können dazu beitragen, Schäden abzuwenden oder zu verringern.",Effective civil protection and good crisis prevention can help to avert or reduce damage.,411,,10. 4.2  
"Deutschland verfügt mit rund 1,7 Millionen Freiwilligen im Bevölkerungsschutz und seiner dezentralen Struktur über ein leistungsfähiges Hilfenetz.","With around 1.7 million volunteers in civil protection and its decentralized structure, Germany has an efficient aid network.",411,,11. 4.3  
"Wir wollen das Ehrenamt bei der Freiwilligen Feuerwehr, dem Technischen Hilfswerk und den Hilfsorganisationen unterstützen und fördern - zum Beispiel mit guten Freistellungsregelungen, der Gleichstellung der Ehrenamtlichen bei Einsätzen oder Ausbildung oder Erleichterungen für Ehrenamtliche.","We want to support and promote volunteer work in the volunteer fire department, technical relief organization and aid organizations - for example with good leave of absence regulations, equal opportunities for volunteers during deployments or training, or easier working conditions for volunteers.",606.1,,12. 5.1  
Wir wollen Menschen mit Behinderungen aktiv in den Bevölkerungsschutz einbeziehen.,We want to actively involve people with disabilities in civil protection.,503,,13. 5.2  
"Außerdem werden wir sicherstellen, dass vulnerable Gruppen bei Planungen des Bevölkerungsschutzes stärker berücksichtigt werden.",We will also ensure that vulnerable groups are given greater consideration in civil protection planning.,503,,14. 5.3  
"Ein leistungsfähiger Bevölkerungsschutz braucht gute Liegenschaften, zeitgemäße Ausrüstung, moderne Fahrzeuge und eine fortschrittliche Ausbildung.","Efficient civil protection needs good properties, up-to-date equipment, modern vehicles and advanced training.",411,,15. 6.1  
Wir werden weiter in den Bevölkerungsschutz investieren.,We will continue to invest in civil protection.,411,,16. 6.2  
Dazu zählen eine ausreichende Materialreserve und der Fähigkeitsausbau für CBRN-Gefahren.,This includes a sufficient reserve of material and the expansion of capabilities for CBRN hazards.,411,,17. 6.3  
"Wir schaffen verlässliche digitale Systeme,","We are creating reliable digital systems,",411,,18. 7.1  
eine moderne Cyberhilfe,modern cyber assistance,411,,19. 7.2  
und bauen die Warninfrastruktur aus.,and expanding the warning infrastructure.,411,,20. 7.3  
"Wir wollen, dass sich der Bund stärker engagiert,","We want the federal government to become more involved,",411,,21. 8
das Bundesamt für Bevölkerungsschutz und Katastrophenhilfe (BBK) mehr Kompetenzen bekommt,the Federal Office of Civil Protection and Disaster Assistance (BBK) to be given more powers,411,,1. 1  
und die länderübergreifende Zusammenarbeit ausgeweitet wird.,and cross-state cooperation to be expanded.,302,,2. 1.1  
Wir bauen die länderübergreifenden Katastrophenschutzübungen anhand von Risikoszenarien aus und ergänzen diese durch einen stärkeren und praktischen Einbezug der Hilfsorganisationen.,We are expanding cross-state disaster control exercises based on risk scenarios and supplementing these with greater and practical involvement of aid organizations.,411,,3. 1.1  
"Die Selbsthilfefähigkeit der Bevölkerung stärken wir, indem wir den Bevölkerungsschutztag weiterentwickeln und Angebote für alle Menschen in der Krisenvorsorge anbieten.",We are strengthening the population's ability to help themselves by further developing the Civil Protection Day and offering crisis preparedness services for everyone.,411,,4. 1.2  
Darüber hinaus wollen wir die Ertüchtigung vorhandener Schutzbauten prüfen.,We also want to look into upgrading existing shelters.,411,,5. 1.2  
Die Zeitenwende muss sich auch im Bevölkerungsschutz widerspiegeln.,The turnaround must also be reflected in civil protection.,411,,6. 1.2  
Für die Verbindung von innerer und äußerer Sicherheit,Combining internal and external security,H,,7. 1.3  
"Damit unser Land sicher bleibt, damit unsere Stromnetze, Mobilfunkdienste oder Server geschützt sind - unsere Kritische Infrastruktur (KRITIS), die für unseren Wohlstand entscheidend ist -, müssen wir die innere und äußere Sicherheit stärker zusammendenken.","To ensure that our country remains secure and that our power grids, mobile phone services and servers are protected - our critical infrastructure (KRITIS), which is crucial to our prosperity - we need to think more closely about internal and external security.",104,,8. 1  
Denn Grenzen zwischen kriminellen oder terroristischen Organisationen und Staaten verschwimmen immer mehr.,This is because the boundaries between criminal or terrorist organizations and states are becoming increasingly blurred.,104,,9. 1.1  
"Länder wie Russland nutzen gezielt hybride Angriffe, Sabotageaktionen und Einflusskampagnen, um in Deutschland und Europa Angst zu schüren, Bündnisse zu destabilisieren und Schaden zuzufügen.","Countries such as Russia are using hybrid attacks, sabotage and influence campaigns to stir up fear in Germany and Europe, destabilize alliances and cause damage.",104,,10. 1.1  
"Beschädigungen von Datenkabeln und KRITIS, Drohnenüberflüge an Bundeswehrstandorten oder Brandsätze in der Luftfracht haben gezeigt, wie verletzlich unsere Infrastruktur bzw. wie konkret die Bedrohung ist.","Damage to data cables and KRITIS, drone overflights at Bundeswehr sites and incendiary devices in air freight have shown how vulnerable our infrastructure is and how real the threat is.",104,,11. 1.1  
"Wir setzen Staaten etwas entgegen, die mit gezielten Aktionen im Graubereich feindliche Angriffe auf uns durchführen.",We are countering states that carry out hostile attacks on us with targeted actions in the gray area.,104,,12. 1.1  
"Dafür wollen wir neue völkerrechtliche Instrumente vorantreiben, die den Schutz globaler Infrastruktur gewährleisten.","To this end, we want to promote new instruments under international law that guarantee the protection of global infrastructure.",107,,13. 1.1  
"Für uns ist ein integrierter Sicherheitsbegriff leitend, den wir in der Nationalen Sicherheitsstrategie verankert haben.","We are guided by an integrated concept of security, which we have anchored in the National Security Strategy.",104,,14. 1.1  
Die Nachrichtendienste spielen bei der inneren und äußeren Sicherheit eine wichtige Rolle.,The intelligence services play an important role in internal and external security.,104,,15. 1.1  
"Sie müssen angemessen ausgestattet sein und brauchen dringend eine solide Gesetzesgrundlage, damit sie Gefahren frühzeitig erkennen und bewältigen können.",They must be adequately equipped and urgently need a solid legal basis so that they can recognize and deal with threats at an early stage.,104,,16. 1.1  
"Das Bundesamt für Verfassungsschutz (BfV) werden wir in der Spionageabwehr und den Bundesnachrichtendienst in der Auslandsaufklärung so aufstellen, dass sie besser als bisher die Demokratie vor Angriffen schützen können.",We will set up the Federal Office for the Protection of the Constitution (BfV) in counterintelligence and the Federal Intelligence Service in foreign intelligence in such a way that they can better protect democracy from attacks than before.,202.1,,17. 1.1  
"Wir wollen, dass das BfV stärker wissenschaftliche, zivilgesellschaftliche und öffentliche Quellen in seine Analyse einbezieht.","We want the BfV to include more scientific, civil society and public sources in its analysis.",202.1,,18. 1.3  
Dafür wollen wir auch die unabhängige wissenschaftliche Forschung zu verfassungsfeindlichen Bestrebungen stärken und fördern.,"To this end, we also want to strengthen and promote independent scientific research into anti-constitutional efforts.",202.1,,19. 1.3  
