text,text_en,cmp_code,eu_code,annotations
Angriffe auf Juden sowie antisemitische Beleidigungen müssen konsequent strafrechtlich geahndet werden.,Attacks on Jews and anti-Semitic insults must be consistently punished under criminal law.,605.1,,105
"Die Al-Quds-Tage in Berlin, wo Demonstranten die Zerstörung Israels fordern, sind dauerhaft zu verbieten.","The Al-Quds Days in Berlin, where demonstrators call for the destruction of Israel, must be permanently banned.",605.1,,106
Die Finanzierung des Baus und Betriebs von Moscheen sowie Organisationen in Deutschland durch ausländische Staaten wollen wir gesetzlich verbieten.,We want to legally prohibit the financing of the construction and operation of mosques and organizations in Germany by foreign states.,608.1,,201
"In Deutschland predigende Imame sollen sich zu unserer Verfassung bekennen,","Imams preaching in Germany should be committed to our constitution,",202.1,,202
möglichst in deutscher Sprache predigen,preach in German if possible,608.1,,203
und in Deutschland ausgebildet sein.,and be trained in Germany.,608.1,,101
Sie müssen bei der Zulassung ein Zertifikat C1 für die deutsche Sprache des Gemeinsamen Europäischen Referenzrahmens für Sprachen vorweisen können.,They must be able to present a C1 certificate for the German language from the Common European Framework of Reference for Languages upon admission.,608.1,,101
"Die islamtheologischen Lehrstühle an deutschen Universitäten sind abzuschaffen, und die Stellen sind der bekenntnisneutralen Islamwissenschaft zu übertragen.","The chairs of Islamic theology at German universities should be abolished and the positions should be transferred to Islamic studies, which is neutral in terms of denomination.",608.1,,101
"Den Jobcentern sind die Personenstandsregister der Standesämter zugänglich zu machen, um missbräuchliche Inanspruchnahme von Bürgergeld durch Zweit- oder Drittfrauen zu verhindern.",The civil status registers of the registry offices must be made accessible to the job centers in order to prevent abusive use of citizens' benefits by second or third wives.,505,,101
Eheverträge zu güter- und unterhaltsrechtlichen Angelegenheiten sollen nur nach deutschem Recht geschlossen werden dürfen.,Marriage contracts on matrimonial property and maintenance matters should only be concluded in accordance with German law.,608.1,,000
Der Bau von Minaretten und der Muezzinruf sind zu untersagen.,The construction of minarets and the muezzin call should be prohibited.,608.1,,000
Grundrechte schützen,Protect basic rights,H,,201
Wir sehen die zunehmende Einschränkung von Grundrechten im Namen der Sicherheit kritisch.,We are critical of the increasing restriction of fundamental rights in the name of security.,201.1,,201
"Vielfach werden Bürgerrechte eingeschränkt, obwohl mit einer effektiven Umsetzung bestehender Gesetze und einem angemessenen Personaleinsatz das vorgebliche Ziel erreicht werden kann.","In many cases, civil rights are being restricted, although the ostensible goal can be achieved with the effective implementation of existing laws and the appropriate deployment of personnel.",201.1,,201
Die AfD lehnt die Tendenz zum Überwachungsstaat entschieden ab.,The AfD firmly rejects the trend towards a surveillance state.,201.1,,201
Wir stellen uns gegen eine flächendeckende Videoüberwachung als Einschränkung der Freiheit und bestenfalls Symptombekämpfung.,"We oppose blanket video surveillance as a restriction of freedom and, at best, a way of combating symptoms.",201.1,,201
Wir lehnen Staatstrojaner und die Vorratsdatenspeicherung ab.,We reject state trojans and data retention.,201.1,,202
"Polygamie, Zwangsheirat und Kinderehen","Polygamy, forced marriage and child marriages",H,,202
"Ehen von in Deutschland lebenden Muslimen, die auf Polygamie, Zwangsheirat und Kinderehen beruhen, laufen der deutschen Rechtsordnung und der öffentlichen Ordnung entgegen.","Marriages of Muslims living in Germany that are based on polygamy, forced marriages and child marriages are contrary to the German legal system and public order.",608.1,,202
Sie sind zu annullieren.,They must be annulled.,608.1,,201
"Hierfür sind die gesetzlichen Normen zu schaffen, welche die Folgen einer solchen Annullierung unter den Beteiligten regeln.","To this end, legal standards must be created that regulate the consequences of such annulments among the parties involved.",608.1,,201
Der Unterdrückung muslimischer Frauen stellt sich die AfD entgegen,The AfD opposes the oppression of Muslim women,503,,201
und fordert in allen Bereichen die Gleichberechtigung von Mann und Frau.,and demands equal rights for men and women in all areas.,503,,201
Körper- und Gesichtsbedeckung,Body and face coverings,H,,201
"Das Tragen von Burka und Niqab in der Öffentlichkeit wollen wir auch in Deutschland untersagen – ähnlich wie in Frankreich, Österreich, Dänemark, den Niederlanden und der Schweiz.","We also want to prohibit the wearing of burqas and niqabs in public in Germany - similar to France, Austria, Denmark, the Netherlands and Switzerland.",608.1,,201
Das Vermummungsverbot ist diesbezüglich durchzusetzen.,The ban on face coverings must be enforced in this regard.,608.1,,203
Wir fordern ein Kopftuchverbot in öffentlichen Einrichtungen und insbesondere in Schulen nach dem Vorbild anderer europäischer Länder.,"We call for a ban on headscarves in public institutions and especially in schools, following the example of other European countries.",608.1,,203
BUNDESPOLIZEI FÜR NATIONALEN GRENZSCHUTZ RÜSTEN,EQUIP THE FEDERAL POLICE FOR NATIONAL BORDER PROTECTION,H,,201
In Zeiten fast ungehinderter Migration sowie grenzüberschreitender Kriminalität und Terrorismus kommt dem Schutz der europäischen Binnengrenzen eine existenzielle Bedeutung zu.,"In times of almost unhindered migration as well as cross-border crime and terrorism, the protection of Europe's internal borders is of existential importance.",605.1,,101
"Die Bundespolizei muss rechtlich, personell und technisch in die Lage versetzt werden, diese Aufgabe zu erfüllen.","The Federal Police must be put in a legal, personnel and technical position to fulfill this task.",605.1,,102
In personeller Hinsicht ist durch eine Verbesserung der Besoldung und Versorgung ein Anreiz zur Ergreifung dieses Berufes zu setzen.,"In terms of personnel, an incentive to take up this profession must be created by improving pay and benefits.",605.1,,102
"Einsatzkräfte sollten bereits mit Erreichung des 60. Lebensjahres in den Ruhestand versetzt werden, Führungskräfte je nach Verwendung nach Dienst- und Lebensjahren gestaffelt.","Emergency services personnel should be retired as soon as they reach the age of 60, while managers should be staggered according to their years of service and age depending on their assignment.",605.1,,103
In technischer Hinsicht fordern wir den Einsatz modernster Fahndungstechnik sowie elektronischer Überwachungssysteme.,"From a technical point of view, we call for the use of state-of-the-art search technology and electronic surveillance systems.",605.1,,103.1
"In rechtlicher Hinsicht fordern wir eine Erweiterung der Befugnisse der Bundespolizei, insbesondere auch in Form einer Erweiterung des § 71 des AufenthG um eine generelle Zuständigkeit der Bundespolizei als Grenzbehörde auch außerhalb von Grenzübergangsstellen.","From a legal perspective, we are calling for an expansion of the powers of the Federal Police, in particular in the form of an extension of Section 71 of the Residence Act to include the general responsibility of the Federal Police as a border authority, including outside border crossing points.",605.1,,103.2
ZEIT FÜR ZUSAMMENHALT,TIME FOR COHESION,H,,201
DEMOKRATIE UND RECHTSSTAAT – DAS VOLK IST DER SOUVERÄN,DEMOCRACY AND THE RULE OF LAW - THE PEOPLE ARE SOVEREIGN,H,,201.1
"Bund und Länder haben mit ihrer Europa-, Migrations- und Corona-Politik die Prinzipien der deutschen Verfassung und des Rechts vielfach verletzt.","The federal and state governments have violated the principles of the German constitution and the law many times with their European, migration and coronavirus policies.",305.1,,201.2
"Selbst das Bundesverfassungsgericht musste feststellen, dass die Bundesregierung ihrer Pflicht, Vertragsbrüchen und Selbstermächtigungen durch supranationale Institutionen entgegenzutreten, nicht nachkommt.",Even the Federal Constitutional Court had to find that the federal government was not fulfilling its duty to counter treaty violations and self-empowerment by supranational institutions.,109,,201.3
"Eine breite Mehrheit der Bürger vertraut nicht mehr darauf, dass Regierungen und Parlamente zu Währungskrisen, Migration, Islamisierung oder zur sicheren Energieversorgung tragfähige Lösungen finden werden.","A large majority of citizens no longer trust that governments and parliaments will find viable solutions to currency crises, migration, Islamization or a secure energy supply.",305.1,,302
"Die Parteien sollen an der politischen Willensbildung des Volkes mitwirken (Art. 21, Abs. 1 GG),","The parties should participate in the political decision-making process of the people (Article 21, Paragraph 1 of the Basic Law),",203,,302.1
sie aber nicht beherrschen.,but not dominate it.,202.1,,101
"In unserem Land hat sich jedoch eine politische Klasse herausgebildet, die nicht nur den Umbau des Staates im Sinne ihrer linksgrünen Ideologie verfolgt, sondern gleichzeitig auch die Erhaltung ihrer Macht, ihres Status und ihres materiellen Wohlergehens anstrebt.","In our country, however, a political class has emerged that is not only pursuing the restructuring of the state in line with its left-green ideology, but is also striving to maintain its power, status and material well-being.",305.1,,101
"Sie zerstört die soziale und kulturelle Zukunft unseres Volkes,","It is destroying the social and cultural future of our people,",601.1,,101
unsere Wirtschaft und damit unseren Wohlstand.,our economy and thus our prosperity.,410,,101
"Instrumente der Zerstörung sind Globalisierung,","The instruments of destruction are globalization,",109,,103.1
"Kulturrelativismus,","cultural relativism,",608.1,,103.2
Diversität,diversity,608.1,,103.3
und vermeintliche „Gendergerechtigkeit“.,"and supposed ""gender justice"".",603,,103.4
"Dazu nutzt sie die Schalthebel der staatlichen Macht, der politischen Bildung und ihres informationellen und medialen Einflusses auf die Bevölkerung.","To this end, it uses the levers of state power, political education and its informational and media influence on the population.",304,,103.5
FÜR EINE SICHERUNG DER BÜRGERRECHTE,FOR THE SAFEGUARDING OF CIVIL RIGHTS,H,,103.6
"Staaten und nichtstaatliche Organisationen wirken darauf hin, auf Grundlage von einseitig bevorzugten, zuweilen auch pseudowissenschaftlichen Theorien die Bürger- und Freiheitsrechte systematisch einzuschränken.","States and non-governmental organizations are working to systematically restrict civil rights and liberties on the basis of biased, sometimes pseudo-scientific theories.",201.1,,103.7
"Dazu zählen z. B. eine ideologisierte Klimaforschung, die Genderforschung und Pandemieforschung.","These include, for example, ideologized climate research, gender research and pandemic research.",201.1,,101
"Wir wollen nicht in einem Staat leben, in dem die Grundrechte der Bürger als Abwehrrechte gegen den Staat untergraben werden.",We do not want to live in a state in which the fundamental rights of citizens are undermined as defensive rights against the state.,201.1,,102
Deswegen werden wir den unverhältnismäßigen Einschränkungen und den Gefährdungen unserer Freiheitsrechte entschlossen entgegentreten.,That is why we will resolutely oppose the disproportionate restrictions and threats to our civil liberties.,201.1,,102
Supranationale Organisationen und die deutsche Souveränität,Supranational organizations and German sovereignty,H,,103
"Supranationale Organisationen wie die UNO und die WHO sind zunehmend bestrebt, souveräne Staaten zu entmachten und auf dem Weg zu einer „Weltregierung“ nationalstaatliche Kompetenzen einzuschränken.","Supranational organizations such as the UN and the WHO are increasingly striving to disempower sovereign states and restrict the powers of nation states on the way to a ""world government"".",109,,201
"Der schon 2018 von der UNO-Generalversammlung beschlossene Migrationspakt – „Global Compact for safe, orderly and regular Migration“ – ist ein bekanntes Beispiel, dessen verheerende Auswirkungen für Deutschland durch weitere Förderung der Migration auf der Hand liegen.","The migration pact adopted by the UN General Assembly in 2018 - the ""Global Compact for Safe, Orderly and Regular Migration"" - is a well-known example, the devastating effects of which are obvious for Germany due to the further promotion of migration.",601.2,,201
"Im Jahr 2024 wurden weitere derartige Verträge vorbereitet unter den Bezeichnungen „Compact of the Future“ und „Global Digital Compact“ vom 23. September 2024, bei deren Ausarbeitung die Bundesregierung ebenfalls eine tragende Rolle spielte.","In 2024, further such agreements were prepared under the names ""Compact of the Future"" and ""Global Digital Compact"" of September 23, 2024, in the drafting of which the German government also played a leading role.",109,,103
"Vorgeblich sind diese überstaatlichen Vereinbarungen nicht rechtlich bindend, tatsächlich werden sie wie geltendes Recht behandelt und räumen dem UN-Generalsekretariat Weisungsrechte ohne demokratische Kontrolle durch die Parlamente ein.","Ostensibly, these supranational agreements are not legally binding; in reality, they are treated like applicable law and grant the UN General Secretariat the right to issue directives without democratic control by parliaments.",109,,103
Der geplante „Pandemievertrag“ der WHO setzt die Reihe der Vereinbarungen zur Abtretung von Weisungsrechten an supranationale Einrichtungen fort.,"The planned ""pandemic treaty"" of the WHO continues the series of agreements to cede the right to issue directives to supranational institutions.",109,,103
Die AfD lehnt diesen Weg der Eingriffe in die nationalstaatliche Souveränität entschieden ab und fordert eine Ablehnung bzw. Kündigung dieser Verträge.,The AfD firmly rejects this way of encroaching on national sovereignty and calls for the rejection or termination of these treaties.,109,,104
Volksabstimmungen nach Schweizer Vorbild,Referendums based on the Swiss model,H,,104
Wir fordern Volksentscheide nach Schweizer Vorbild auch für Deutschland.,We demand referendums based on the Swiss model for Germany as well.,202.4,,104
"Denn die uneingeschränkte Volkssouveränität in ihrer seit fast 200 Jahren bewährten Gestaltung hat dem eidgenössischen Bundesstaat eine fortwährende Spitzenstellung in Wohlstand, Frieden und Freiheit gesichert.","This is because the unrestricted sovereignty of the people in its tried and tested form for almost 200 years has secured the federal state a continued leading position in terms of prosperity, peace and freedom.",202.4,,104
Als einzige der im Bundestag vertretenen Parteien halten wir das deutsche Volk für ebenso mündig wie das der Schweiz und anderer europäischer Staaten.,"As the only party represented in the Bundestag, we consider the German people to be just as responsible as those in Switzerland and other European countries.",202.4,,201
"Erfahrungsgemäß entscheiden Bürger in Schicksalsfragen der Nation weitsichtiger, friedfertiger und gemeinwohlorientierter als Berufspolitiker.","Experience has shown that citizens are more far-sighted, more peaceable and more oriented towards the common good than professional politicians when it comes to the fate of the nation.",202.4,,201
"Deshalb fordert die AfD, die rechtlichen Voraussetzungen zur Durchführung der im Art. 20 Abs. 2 GG vorgesehenen Volksabstimmungen zu schaffen.",This is why the AfD is calling for the legal conditions to be created for holding the referendums provided for in Article 20 (2) of the Basic Law.,202.4,,201.1
"Das ist die Lehre aus der Wiedervereinigung, aus der Ablehnung des „EU-Verfassungsvertrags“ durch das französische und das niederländische Volk und der Entscheidung der Bürger des Vereinigten Königreichs, aus der Europäischen Union auszutreten.","This is the lesson to be learned from reunification, from the rejection of the ""EU Constitutional Treaty"" by the French and Dutch people and from the decision of the citizens of the United Kingdom to leave the European Union.",202.4,,201.2
"Wesentliche Voraussetzungen für die Qualität von Volksentscheiden sind ein ausgeprägter und autonomer Prozess der Willensbildung, Informationspﬂichten und -rechte sowie eine breite gesellschaftliche Debatte.","Essential prerequisites for the quality of referendums are a distinct and autonomous process of decision-making, information pﬂights and rights as well as a broad social debate.",202.4,,201
Ohne Zustimmung des Volkes darf das Grundgesetz nicht geändert und kein bedeutsamer völkerrechtlicher Vertrag geschlossen werden.,The Basic Law may not be amended and no significant international treaty may be concluded without the consent of the people.,202.4,,201.3
"Wir wollen dem Volk das Recht geben, den Abgeordneten auf die Finger zu schauen und vom Parlament beschlossene Gesetze zu ändern oder abzulehnen.",We want to give the people the right to scrutinize the members of parliament and to amend or reject laws passed by parliament.,202.4,,201
"Das Volk soll die Möglichkeit erhalten, Gesetzesinitiativen einzubringen und per Volksabstimmung auch zu beschließen.",The people should be given the opportunity to introduce legislative initiatives and decide on them by referendum.,202.4,,201
Volksabstimmungen auf Bundesebene müssen zentraler Gegenstand jeder Koalitionsverhandlung sein.,Referendums at federal level must be a central subject of every coalition negotiation.,202.4,,201.1
"Der Souverän soll das Recht haben, vom Parlament beschlossene Gesetze zu ändern oder abzulehnen und so unsere Volksvertreter zu sorgfältiger Arbeit zwingen,","The sovereign should have the right to amend or reject laws passed by parliament and thus force our representatives to work diligently, to",202.4,,201.1
über Grundgesetzänderungen und wichtige völkerrechtliche Verträge zu entscheiden und,decide on amendments to the Basic Law and important international treaties and,202.4,,201.1
unter Beachtung der Grenzen des Art. 79 Abs. 3 GG Verfassungsänderungen einzubringen und per Volksabstimmung zu beschließen.,", in compliance with the limits of Article 79 (3) of the Basic Law, to introduce constitutional amendments and decide on them by referendum.",202.4,,201.1
Grundrecht der Meinungsfreiheit – keine Zensur in der öffentlichen Debatte,Fundamental right to freedom of opinion - no censorship in public debate,H,,201
Jede Zensur von Meinungsäußerungen stellt einen Angriff auf das Grundrecht der Meinungsfreiheit dar.,Any censorship of expressions of opinion constitutes an attack on the fundamental right to freedom of opinion.,201.2,,201
"Eine Vormachtstellung in den sozialen Medien und im Bildungswesen darf nicht dazu genutzt werden, die politische Willensbildung einseitig zu beeinflussen.",A dominant position in social media and education must not be used to unilaterally influence political decision-making.,201.1,,201
"Als Quasi-Oligopole sollen die großen Anbieter sozialer Medien verpflichtet werden, die Meinungsfreiheit ihrer Nutzer zu respektieren.","As quasi-oligopolies, the major providers of social media should be obliged to respect the freedom of opinion of their users.",403,,201
Das Internet muss als Ort der freien Meinungsäußerung erhalten bleiben.,The Internet must remain a place for the free expression of opinion.,201.1,,201
"Staatliche Zensurvorschriften und staatlich aufgezwungene Abkommen mit privaten Unternehmen, die Zensurmaßnahmen durchführen, werden wir umgehend abschaffen.",We will immediately abolish state censorship regulations and state-imposed agreements with private companies that implement censorship measures.,201.1,,201
Selbst ernannte „Faktenprüfer“ und Meinungswächter dürfen keine staatliche Finanzierung erhalten.,"Self-appointed ""fact-checkers"" and opinion watchdogs must not receive state funding.",201.1,,201
Wir lehnen die zunehmende Kontroll- und Verbotspolitik der Bundesregierung im Bereich der Medien und sozialen Netzwerke ab.,We reject the federal government's increasing control and prohibition policy in the area of media and social networks.,201.1,,201
Insbesondere darf es keine Zensur durch staatlich beauftragte Berufsdenunzianten geben.,"In particular, there must be no censorship by state-commissioned professional denunciators.",201.1,,201
"Die Verfolgung, Ächtung und Löschung von sog. „Hate Speech“ ist ein Verstoß gegen die Meinungsfreiheit, soweit diese über den strafrechtlichen Ehrenschutz hinausgeht.","The prosecution, outlawing and deletion of so-called ""hate speech"" is a violation of freedom of expression, insofar as this goes beyond the protection of honor under criminal law.",201.2,,201
"Die „Majestätsbeleidigung“, d.h. den besonderen Schutz des § 188 StGB für Personen, die im politischen Leben des Volkes stehen, wollen wir abschaffen.","We want to abolish ""lèse majesté"", i.e. the special protection of Section 188 of the German Criminal Code (StGB) for people who are in the political life of the nation.",201.1,,201
"Die systematische Instrumentalisierung dieses Paragraphen, um legitime Kritik zu unterbinden, ist eine unangemessene Verkürzung des Schutzbereichs der Meinungsfreiheit.",The systematic instrumentalization of this paragraph to prevent legitimate criticism is an inappropriate shortening of the scope of protection of freedom of opinion.,201.2,,201
Politiker und Bürger müssen gleichbehandelt werden.,Politicians and citizens must be treated equally.,202.1,,201
"Über Subventionen, Unternehmensbeteiligungen und regierungspolitische Werbefinanzierung übt die Regierung auch Einfluss auf private Medien aus.","The government also exerts influence on private media through subsidies, company shareholdings and government advertising funding.",401,,201
Diese parteipolitische Medienbeeinflussung lehnen wir ab.,We reject this party-political media influence.,201.1,,201
Zum Schutz der freien und unabhängigen Meinungsbildung wollen wir Beteiligungen von Parteien an Medienunternehmen verbieten.,"In order to protect the free and independent formation of opinion, we want to prohibit party shareholdings in media companies.",201.1,,201
Bürgerlich-freiheitliche Rechtsordnung,Civil and liberal legal system,H,,101
Die Prinzipien der Gleichheit vor dem Gesetz,The principles of equality before the law,202.1,,101
und der bürgerlichen Vertragsfreiheit gehören zu den großen zivilisatorischen Errungenschaften Europas.,and civil freedom of contract are among the great civilizational achievements of Europe.,201.1,,201
"Während des weitaus größten Teils der Menschheitsgeschichte gehörte es zur unhinterfragten Normalität, dass Menschen durch Geburt oder Stand ungleich und in ihrer rechtlichen Selbstbestimmung beschränkt waren, bis hin zum Extrem der Rechtlosigkeit in Form von Leibeigenschaft oder Sklaverei.","For the vast majority of human history, it was unquestioned normality that people were unequal by birth or status and limited in their legal self-determination, even to the extreme of lawlessness in the form of serfdom or slavery.",201.1,,201
Erst die christliche und humanistische Kultur der europäischen Völker brachte die vorgenannten Prinzipien hervor und verwirklichte sie in einem jahrhundertelangen Prozess.,Only the Christian and humanist culture of the European peoples brought about the aforementioned principles and realized them in a centuries-long process.,601.1,,101
In den letzten Jahrzehnten ist erschreckenderweise eine Abkehr von diesen europäischen Grundwerten zu verzeichnen.,"In recent decades, there has been an alarming shift away from these fundamental European values.",601.1,,202
Diesem zivilisatorischen Rückschritt gilt es entgegenzutreten.,This regression in civilization must be countered.,601.1,,202
In Artikel 3 des Grundgesetzes heißt es: „Männer und Frauen sind gleichberechtigt.,"Article 3 of the Basic Law states: ""Men and women shall have equal rights.",203,,202
Der Staat fördert die tatsächliche Durchsetzung der Gleichberechtigung von Frauen und Männern und wirkt auf die Beseitigung bestehender Nachteile hin.,The state shall promote the effective implementation of equal rights for women and men and shall work towards the elimination of existing disadvantages.,203,,202
Niemand darf wegen seines Geschlechtes benachteiligt oder bevorzugt werden.“,"No one may be disadvantaged or favored because of their gender.""",203,,101
Diese Sätze haben eine klaren und guten Sinn.,These sentences have a clear and good meaning.,503,,101
"Das Recht, nicht vom Staat aufgrund des eigenen Geschlechts benachteiligt zu werden, ist ein individuelles Menschenrecht.",The right not to be disadvantaged by the state because of one's gender is an individual human right.,503,,101
Es kommt jedem Menschen in gleicher Weise zu.,Every person is entitled to it in the same way.,503,,101
"Manche Juristen vertreten die falsche These, Artikel 3 GG erlaube es dem Staat, einzelne Menschen „stellvertretend“ für ihr jeweiliges Geschlecht zu bevorzugen oder zu benachteiligen, um die als Kollektive vorgestellten Geschlechter „gleichzustellen“.","Some legal scholars hold the false thesis that Article 3 of the Basic Law allows the state to favor or disadvantage individual people ""on behalf of"" their respective gender in order to ""equalize"" the genders presented as collectives.",201.1,,202
"Jedoch kann es in einem freiheitlichen Rechtsstaat niemals legitimes Ziel staatlichen Handelns sein, in willkürlich abgegrenzten gesellschaftlichen Teilbereichen eine ebenso willkürlich festgesetzte „Geschlechterquote“ zu erzwingen.","However, in a liberal constitutional state, it can never be a legitimate goal of state action to enforce an equally arbitrarily determined ""gender quota"" in arbitrarily defined areas of society.",201.1,,202
Genauso wenig kann eine gesetzlich vorgeschriebene Ungleichbehandlung ein Mittel zur Verwirklichung von Gleichberechtigung sein.,Nor can legally prescribed unequal treatment be a means of achieving equality.,201.1,,202
"Gesetze, die solches vorschreiben, sind verfassungswidrig und abzulehnen.",Laws that prescribe such treatment are unconstitutional and must be rejected.,201.1,,101
Die AfD wird sich im Deutschen Bundestag für ihre Aufhebung einsetzen.,The AfD will campaign for their repeal in the German Bundestag.,201.1,,102
Die AfD tritt für die Bewahrung bzw. Wiederherstellung der bürgerlichen Selbstbestimmung im Zivilrechtsverkehr ein.,The AfD advocates the preservation or restoration of civil self-determination in civil law transactions.,201.1,,000
Deshalb lehnen wir sog. „Antidiskriminierungsgesetze“ ab.,"We therefore reject so-called ""anti-discrimination laws"".",201.1,,103
"Zentraler Grundwert einer freiheitlichen Zivilrechtsordnung ist die Vertragsabschlussfreiheit, also die Freiheit jedes Einzelnen, selbst darüber zu entscheiden, ob er mit anderen Bürgern in rechtliche Beziehungen treten will oder nicht.","The central fundamental value of a liberal civil law system is the freedom to conclude contracts, i.e. the freedom of each individual to decide for themselves whether or not they wish to enter into legal relationships with other citizens.",201.1,,101
Unter dem Einfluss der Europäischen Union wird dieses fundamentale Prinzip der Privatautonomie in der deutschen Gesetzgebung Schritt für Schritt zerstört.,"Under the influence of the European Union, this fundamental principle of private autonomy is being destroyed step by step in German legislation.",110,,000
"In einer freiheitlichen Grundordnung ist der Staat in seinem Handeln gegenüber dem Bürger der Pflicht zur Gleichbehandlung unterworfen,","In a liberal basic order, the state is subject to the duty of equal treatment in its dealings with citizens,",503,,000
der Bürger selbst jedoch ist in der Gestaltung seiner privaten Rechtsverhältnisse frei.,but citizens themselves are free to shape their own private legal relationships.,201.1,,201
Eine Aufhebung dieser Trennung zwischen Staat und Gesellschaft beschädigt die freiheitliche Natur der Rechtsordnung und öffnet Tür und Tor für eine in letzter Konsequenz totalitäre Herrschaftsordnung.,Abolishing this separation between state and society damages the liberal nature of the legal system and opens the door to an ultimately totalitarian system of rule.,201.1,,201
Die AfD wird sich im Deutschen Bundestag gegen diese Entwicklung und für die Bewahrung einer freiheitlichen Privatrechtsordnung einsetzen.,The AfD will campaign in the German Bundestag against this development and for the preservation of a liberal private legal system.,201.1,,201
GEWALTENTEILUNG GEWÄHRLEISTEN,GUARANTEEING THE SEPARATION OF POWERS,H,,000
Das parteienstaatliche parlamentarische Regierungssystem hat die Gewaltenteilung ausgehöhlt und zu einer Verlagerung der Staatsgewalt in die Parteizentralen geführt.,The party-state parliamentary system of government has undermined the separation of powers and led to a shift of state power to the party headquarters.,202.1,,202
"Deshalb fordern wir, dass Abgeordnete nicht gleichzeitig Mitglied einer Regierung sein dürfen.",We therefore demand that MPs must not be members of a government at the same time.,202.1,,202
Die Institution der parlamentarischen Staatssekretäre ist abzuschaffen.,The institution of parliamentary state secretaries must be abolished.,303,,203
Dies gilt auch für die „politischen Beamten“ in der Staatsverwaltung – vom Ministerialdirektor bis zum Polizeipräsidenten.,"This also applies to ""political civil servants"" in the state administration - from ministerial directors to police chiefs.",303,,203
"Der Bundespräsident, als höchster Repräsentant des Staates, soll direkt vom Volk gewählt werden.","The Federal President, as the highest representative of the state, should be elected directly by the people.",202.4,,203
Reform des Parlamentsrechts,Reform of parliamentary law,H,,203
"Quotierungen der Wählerschaft nach Geschlecht oder anderen Eigenschaften lehnen wir als Eingriffe in das Prinzip „Ein Mensch, eine Stimme“ ab.","We reject quotas for the electorate based on gender or other characteristics as interference in the principle of ""one person, one vote"".",202.1,,204
Ebenso die Absenkung des Wahlalters unter 18 Jahre.,The same applies to lowering the voting age below 18.,202.2,,101
"Einer Verlängerung der Wahlperiode stimmen wir nicht zu, weil sie die Entfremdung zwischen Parlament und Wählern vergrößern würde.",We do not agree to an extension of the electoral term because it would increase the alienation between parliament and voters.,202.1,,205
Zur Stärkung des freien Mandats der Abgeordneten gegenüber ihrer Partei oder Fraktion treten wir für die Ermöglichung geheimer Abstimmungen im Parlament ein.,"In order to strengthen the free mandate of MPs vis-à-vis their party or parliamentary group, we advocate enabling secret ballots in parliament.",202.1,,101
"Zur Sicherstellung der Gleichbehandlung aller Parlamentsfraktionen tritt die AfD dafür ein, dass die Bestellung der Präsidien im Parlamentsbetrieb nicht durch Wahl, sondern durch Benennung der Fraktionen zu erfolgen hat.","In order to ensure equal treatment of all parliamentary groups, the AfD advocates that the appointment of presiding officers in parliament should not be made by election, but by nomination of the parliamentary groups.",202.1,,206
Den direkten Einfluss der politisch aktiven Nichtregierungsorganisationen und sogenannter Bürgerräte auf die staatliche Willensbildung lehnen wir ab.,We reject the direct influence of politically active non-governmental organizations and so-called citizens' councils on state decision-making.,202.1,,201
Freie Listenwahl und freies Mandat,Free choice of lists and free mandate,H,,207
Das geltende Bundestagswahlrecht hat gravierende demokratische Mängel.,The current Bundestag election law has serious democratic shortcomings.,202.1,,208
Dem Wähler werden derzeit starre Wahllisten der Parteien zum Ankreuzen vorgelegt.,Voters are currently presented with rigid party electoral lists to mark with a cross.,202.1,,204
Über die „sicheren Listenplätze“ bestimmen de facto die Parteivorstände die Zusammensetzung des Parlaments.,"The party executive committees de facto determine the composition of parliament via the ""safe list places"".",202.1,,201.1
Mit einer demokratischeren Gestaltung des Wahlsystems will die AfD dem Wähler die Entscheidung über die personelle Zusammensetzung der Parlamente zurückgeben.,"By making the electoral system more democratic, the AfD wants to give the voter back the decision on the composition of parliament.",202.1,,201.1
"Deshalb treten wir für die „freie Listenwahl“ ein, mit der Möglichkeit des Kumulierens und Streichens von Kandidaten.","We therefore advocate ""free list voting"", with the option of cumulating and deleting candidates.",202.1,,201.1
Briefwahl soll wieder begründungspflichtig auf Ausnahmefälle beschränkt werden.,Postal voting should once again be restricted to exceptional cases and subject to justification.,202.2,,201.1
Die Selbstbedienung der Parteien beenden,Put an end to self-service by the parties,H,,201.1
Die Parteien entscheiden auch in eigener Sache.,The parties also decide on their own behalf.,304,,201.1
"Dazu zählen die Diäten, Fraktions- und Parteienfinanzierung sowie die Finanzierung von „parteinahen“ Stiftungen.","This includes parliamentary allowances, parliamentary group and party funding as well as the financing of ""party-affiliated"" foundations.",304,,101
"Allein diese Stiftungen haben im Jahr 2024 659 Millionen Euro erhalten, während der Desiderius-Erasmus-Stiftung, die der AfD nahesteht, grundgesetzwidrig jegliche Finanzierung seit Jahren versagt wird.","These foundations alone received 659 million euros in 2024, while the Desiderius Erasmus Foundation, which is close to the AfD, has been denied any funding for years, in violation of the Basic Law.",304,,201.2
"Unabhängig davon streben wir an, das Institut der parteinahen, staatlich finanzierten politischen Stiftungen abzuschaffen.","Irrespective of this, we are striving to abolish the institution of party-affiliated, state-funded political foundations.",303,,201.1
